,case_number,member_state,directorate_general,LFN_258,RO_258,RF_258,date_LFN_258,date_RO_258,date_RF_258,LFN_close,year,election_id,election_date,LFN_election,incorrect,workload,daysbeforeED,out_eu_cont,out_left_cont,influence,support,distance,effectiveness,expenditures,pilot,length,commission,addressee,scope,bureaucracy_quality
6507,20110839,Italy,Mobility and Transport,1,0,0,2011-07-18,,,2/27/12,2011,789,2/25/13,0,0,1.360218459,588,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,8.794067065,0.0,0.0,2.0,-1.03732397
5867,20112150,Italy,Home Affairs,1,1,0,2011-09-08,9/27/12,,9/27/12,2011,789,2/25/13,0,1,-0.333040131,536,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,,,,,-1.03732397
5519,20114079,Italy,Internal Market and Services,1,0,0,2011-09-29,,,7/23/14,2011,789,2/25/13,1,1,-0.74836771,515,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,,,,,-1.03732397
5518,20114059,Italy,Internal Market and Services,1,0,0,2011-09-29,,,3/28/14,2011,789,2/25/13,1,1,-0.620574609,515,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,,,,,-1.03732397
5517,20112132,Italy,Agriculture and Rural Development,1,0,0,2011-09-29,,,12/16/14,2011,789,2/25/13,1,1,-0.844212536,515,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,,,,,-1.03732397
5515,20104227,Italy,"Employment, Social Affairs and Equal Opportunities",1,1,0,2011-09-29,11/21/12,,11/21/12,2011,789,2/25/13,0,1,-0.940057362,515,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,9.093918909,0.0,0.0,0.0,-1.03732397
5514,20084541,Italy,Internal Market and Services,1,0,0,2011-09-29,,,2/26/15,2011,789,2/25/13,1,1,-0.876160811,515,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,9.574566732,0.0,0.0,0.0,-1.03732397
5511,20111078,Italy,Enterprise and Industry,1,0,0,2011-09-30,,,6/21/12,2011,789,2/25/13,0,0,1.072683981,514,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,7.167809184,0.0,0.0,8.0,-1.03732397
5510,20111077,Italy,Enterprise and Industry,1,0,0,2011-09-30,,,9/27/12,2011,789,2/25/13,0,0,0.753201228,514,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,8.964951212,1.0,0.0,1.0,-1.03732397
5509,20111076,Italy,Environment,1,0,0,2011-09-30,,,3/22/12,2011,789,2/25/13,0,0,1.48801156,514,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,6.880384082,1.0,0.0,1.0,-1.03732397
5508,20111075,Italy,Environment,1,0,0,2011-09-30,,,1/26/12,2011,789,2/25/13,0,0,2.063080515,514,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,6.91671502,1.0,0.0,1.0,-1.03732397
5507,20111074,Italy,Internal Market and Services,1,0,0,2011-09-30,,,2/27/12,2011,789,2/25/13,0,0,1.743597762,514,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,10.45507117,0.0,0.0,2.0,-1.03732397
5506,20111073,Italy,Home Affairs,1,0,0,2011-09-30,,,9/27/12,2011,789,2/25/13,0,0,0.753201228,514,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,8.574329383,0.0,0.0,0.0,-1.03732397
5505,20111072,Italy,Enterprise and Industry,1,1,0,2011-09-30,5/31/12,,5/31/12,2011,789,2/25/13,0,0,0.753201228,514,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,9.333707786,0.0,0.0,0.0,-1.03732397
5194,20112165,Italy,Energy,1,0,0,2011-10-27,,,4/26/12,2011,789,2/25/13,0,0,1.360218459,487,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,7.848543482,0.0,0.0,0.0,-1.03732397
5193,20112053,Italy,"Justice, Fundamental Rights and Citizenship",1,0,0,2011-10-27,,,12/10/13,2011,789,2/25/13,1,1,-0.492781508,487,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,9.11195547,0.0,0.0,9.0,-1.03732397
5192,20104130,Italy,Internal Market and Services,1,0,0,2011-10-27,,,11/21/12,2011,789,2/25/13,0,1,0.178132273,487,2.7394,4.5243,1.321953782,-0.244619745,0.388289642,-1.31751898,0.29568033,1.0,,,,,-1.03732397
4822,20114081,Italy,Taxation and Customs Union,1,0,0,2011-11-24,,,5/31/12,2011,789,2/25/13,0,1,1.264373633,459,2.7394,4.5243,1.321953782,-0.244619745,,-1.31751898,0.29568033,1.0,,,,,-1.03732397
4820,20112203,Italy,Climate Action,1,1,0,2011-11-24,4/26/12,,4/26/12,2011,789,2/25/13,0,1,-0.077453929,459,2.7394,4.5243,1.321953782,-0.244619745,,-1.31751898,0.29568033,1.0,,,,,-1.03732397
4821,20114064,Italy,Internal Market and Services,1,0,0,2011-11-24,,,9/24/15,2011,789,2/25/13,1,1,-0.972005637,459,2.7394,4.5243,1.321953782,-0.244619745,,-1.31751898,0.29568033,1.0,,,,,-1.03732397
4764,20111150,Italy,Enterprise and Industry,1,0,0,2011-11-30,,,10/24/12,2011,789,2/25/13,0,0,0.33787365,453,2.7394,4.5243,1.321953782,-0.244619745,,-1.31751898,0.29568033,1.0,7.686621335,1.0,0.0,20.0,-1.03732397
4766,20111152,Italy,Environment,1,0,0,2011-11-30,,,3/22/12,2011,789,2/25/13,0,0,1.775546037,453,2.7394,4.5243,1.321953782,-0.244619745,,-1.31751898,0.29568033,1.0,7.006695227,1.0,0.0,1.0,-1.03732397
4765,20111151,Italy,Environment,1,0,0,2011-11-30,,,3/22/12,2011,789,2/25/13,0,0,1.775546037,453,2.7394,4.5243,1.321953782,-0.244619745,,-1.31751898,0.29568033,1.0,7.006695227,1.0,0.0,1.0,-1.03732397
4199,20112231,Italy,Health and Consumers,1,1,1,2012-01-26,6/21/12,4/25/13,6/21/12,2012,789,2/25/13,0,1,-0.972005637,396,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
4198,20112223,Italy,Mobility and Transport,1,0,0,2012-01-26,,,5/31/12,2012,789,2/25/13,0,1,1.424115009,396,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
4197,20112218,Italy,Environment,1,1,0,2012-01-26,11/21/12,,11/21/12,2012,789,2/25/13,0,1,-0.173298755,396,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.837536046,0.0,0.0,2.0,-1.03732397
4196,20112217,Italy,Environment,1,1,0,2012-01-26,11/21/12,,11/21/12,2012,789,2/25/13,0,1,-0.173298755,396,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.731497794,0.0,0.0,1.0,-1.03732397
4143,20120082,Italy,Mobility and Transport,1,1,0,2012-01-30,5/31/12,,5/31/12,2012,789,2/25/13,0,0,0.657356402,392,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.804024902,1.0,0.0,2.0,-1.03732397
4142,20120081,Italy,Health and Consumers,1,0,0,2012-01-30,,,10/24/12,2012,789,2/25/13,0,0,0.657356402,392,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.943427768,1.0,0.0,0.0,-1.03732397
4145,20120084,Italy,Environment,1,1,0,2012-01-30,9/27/12,,9/27/12,2012,789,2/25/13,0,0,0.4017702,392,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.448916103,1.0,0.0,2.0,-1.03732397
4138,20120077,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,2012-01-30,,,5/31/12,2012,789,2/25/13,0,0,1.679701211,392,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.145549632,0.0,0.0,0.0,-1.03732397
4146,20120085,Italy,Health and Consumers,1,0,0,2012-01-30,,,4/26/12,2012,789,2/25/13,0,0,1.903339138,392,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
4144,20120083,Italy,Internal Market and Services,1,0,0,2012-01-30,,,2/21/13,2012,789,2/25/13,0,0,0.146183998,392,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,10.22987338,0.0,0.0,236.0,-1.03732397
4141,20120080,Italy,Taxation and Customs Union,1,0,0,2012-01-30,,,10/24/12,2012,789,2/25/13,0,0,0.657356402,392,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.849800827,0.0,0.0,1.0,-1.03732397
4140,20120079,Italy,"Employment, Social Affairs and Equal Opportunities",1,1,0,2012-01-30,6/21/12,,6/21/12,2012,789,2/25/13,0,0,0.657356402,392,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,6.914730893,1.0,0.0,1.0,-1.03732397
4139,20120078,Italy,Mobility and Transport,1,0,0,2012-01-30,,,10/24/12,2012,789,2/25/13,0,0,0.657356402,392,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.19142933,0.0,0.0,0.0,-1.03732397
3866,20114175,Italy,Taxation and Customs Union,1,1,0,2012-02-27,10/24/12,,10/24/12,2012,789,2/25/13,0,1,-0.780315985,364,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
3575,20122054,Italy,Environment,1,1,0,2012-03-22,11/21/12,,11/21/12,2012,789,2/25/13,0,1,-0.109402204,340,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.491465043,0.0,0.0,0.0,-1.03732397
3517,20120195,Italy,Environment,1,0,0,2012-03-23,,,9/27/12,2012,789,2/25/13,0,0,1.519959835,339,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.740229525,0.0,0.0,0.0,-1.03732397
3524,20120202,Italy,Health and Consumers,1,0,0,2012-03-23,,,6/21/12,2012,789,2/25/13,0,0,1.871390863,339,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.629975707,1.0,0.0,2.0,-1.03732397
3523,20120201,Italy,Environment,1,0,0,2012-03-23,,,9/27/12,2012,789,2/25/13,0,0,1.519959835,339,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,6.715383386,1.0,0.0,1.0,-1.03732397
3522,20120200,Italy,Environment,1,0,0,2012-03-23,,,9/27/12,2012,789,2/25/13,0,0,1.519959835,339,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.030857476,1.0,0.0,1.0,-1.03732397
3521,20120199,Italy,Environment,1,0,0,2012-03-23,,,9/27/12,2012,789,2/25/13,0,0,1.519959835,339,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.06646697,1.0,0.0,1.0,-1.03732397
3519,20120197,Italy,Mobility and Transport,1,0,0,2012-03-23,,,3/21/13,2012,789,2/25/13,1,0,0.178132273,339,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.729882285,0.0,0.0,0.0,-1.03732397
3518,20120196,Italy,Health and Consumers,1,0,0,2012-03-23,,,10/24/12,2012,789,2/25/13,0,0,0.785149504,339,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,9.001346244,0.0,0.0,0.0,-1.03732397
3520,20120198,Italy,Environment,1,0,0,2012-03-23,,,9/27/12,2012,789,2/25/13,0,0,1.519959835,339,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.172424577,1.0,0.0,1.0,-1.03732397
3196,20122075,Italy,Climate Action,1,0,0,2012-04-26,,,9/27/12,2012,789,2/25/13,0,1,1.55190811,305,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.965334574,0.0,0.0,1.0,-1.03732397
2893,20120238,Italy,Environment,1,0,0,2012-05-25,,,10/24/12,2012,789,2/25/13,0,0,0.849046054,276,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.774015077,1.0,0.0,1.0,-1.03732397
2892,20120237,Italy,Mobility and Transport,1,0,0,2012-05-25,,,11/21/12,2012,789,2/25/13,0,0,0.529563301,276,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.266827348,1.0,0.0,6.0,-1.03732397
2661,20124096,Italy,Environment,1,1,0,2012-06-21,4/16/14,,4/16/14,2012,789,2/25/13,1,1,-1.035902187,249,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
2660,20122050,Italy,Internal Market and Services,1,1,0,2012-06-21,10/16/14,,10/16/14,2012,789,2/25/13,1,1,-1.035902187,249,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
2659,20114049,Italy,Internal Market and Services,1,0,0,2012-06-21,,,3/28/14,2012,789,2/25/13,1,1,-0.428884957,249,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,10.65093351,0.0,0.0,3.0,-1.03732397
2246,20120281,Italy,Environment,1,1,0,2012-07-18,11/21/12,,11/21/12,2012,789,2/25/13,0,0,0.369821925,222,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,6.224558429,1.0,0.0,1.0,-1.03732397
2247,20120282,Italy,Environment,1,0,0,2012-07-18,,,10/24/12,2012,789,2/25/13,0,0,1.200477082,222,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.132497552,1.0,0.0,1.0,-1.03732397
2248,20120283,Italy,Environment,1,0,0,2012-07-18,,,10/24/12,2012,789,2/25/13,0,0,1.200477082,222,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,6.972606251,1.0,0.0,1.0,-1.03732397
2249,20120284,Italy,Environment,1,0,0,2012-07-18,,,10/24/12,2012,789,2/25/13,0,0,1.200477082,222,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.100851909,1.0,0.0,1.0,-1.03732397
2245,20120280,Italy,Mobility and Transport,1,0,0,2012-07-18,,,3/21/13,2012,789,2/25/13,1,0,0.369821925,222,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.456806041,0.0,0.0,1.0,-1.03732397
2252,20120287,Italy,Health and Consumers,1,0,0,2012-07-18,,,1/24/13,2012,789,2/25/13,0,0,0.561511577,222,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,6.232448017,1.0,0.0,1.0,-1.03732397
2250,20120285,Italy,Mobility and Transport,1,0,0,2012-07-18,,,5/30/13,2012,789,2/25/13,1,0,0.210080549,222,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,6.784457063,1.0,0.0,1.0,-1.03732397
2251,20120286,Italy,Health and Consumers,1,0,0,2012-07-18,,,11/21/12,2012,789,2/25/13,0,0,0.785149504,222,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,5.934894196,1.0,0.0,1.0,-1.03732397
2244,20122138,Italy,"Communication Networks, Content and Technology",1,1,0,2012-07-19,2/21/13,,2/21/13,2012,789,2/25/13,0,1,0.018390897,221,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
1661,20120372,Italy,Health and Consumers,1,0,0,2012-09-21,,,2/21/13,2012,789,2/25/13,0,0,0.625408127,157,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,9.695971257,0.0,0.0,28.0,-1.03732397
1660,20120371,Italy,Internal Market and Services,1,0,0,2012-09-21,,,5/30/13,2012,789,2/25/13,1,0,0.305925374,157,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,9.050054242,0.0,0.0,27.0,-1.03732397
1659,20120370,Italy,Health and Consumers,1,0,0,2012-09-21,,,2/21/13,2012,789,2/25/13,0,0,0.625408127,157,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,9.00393102,0.0,0.0,0.0,-1.03732397
1658,20120369,Italy,"Justice, Fundamental Rights and Citizenship",1,0,0,2012-09-21,,,3/21/13,2012,789,2/25/13,1,0,0.497615026,157,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.133880888,0.0,0.0,1.0,-1.03732397
1657,20120368,Italy,Energy,1,1,0,2012-09-21,1/24/13,,1/24/13,2012,789,2/25/13,0,0,-0.844212536,157,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,9.329189506,0.0,0.0,2.0,-1.03732397
1612,20122088,Italy,Taxation and Customs Union,1,1,0,2012-09-27,11/20/13,,11/20/13,2012,789,2/25/13,1,1,-1.131747013,151,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
1614,20122136,Italy,"Justice, Fundamental Rights and Citizenship",1,0,0,2012-09-27,,,6/20/13,2012,789,2/25/13,1,1,0.305925374,151,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
1613,20122119,Italy,Taxation and Customs Union,1,0,0,2012-09-27,,,2/21/13,2012,789,2/25/13,0,1,0.753201228,151,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
1611,20092268,Italy,Maritime Affairs and Fisheries,1,0,0,2012-09-27,,,7/10/14,2012,789,2/25/13,1,1,-0.428884957,151,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
1293,20122165,Italy,Mobility and Transport,1,0,0,2012-10-24,,,2/21/13,2012,789,2/25/13,0,1,0.785149504,124,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
985,20120432,Italy,Health and Consumers,1,0,0,2012-11-28,,,3/21/13,2012,789,2/25/13,1,0,0.689304678,89,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,,,,,-1.03732397
987,20120434,Italy,Health and Consumers,1,0,0,2012-11-28,,,2/21/13,2012,789,2/25/13,0,0,0.912942605,89,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,6.88857246,0.0,0.0,5.0,-1.03732397
986,20120433,Italy,Enterprise and Industry,1,0,0,2012-11-28,,,11/20/13,2012,789,2/25/13,1,0,-0.013557378,89,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,7.07834158,1.0,0.0,9.0,-1.03732397
984,20120431,Italy,Mobility and Transport,1,0,0,2012-11-28,,,4/25/13,2012,789,2/25/13,1,0,0.497615026,89,2.7394,4.5243,1.321953782,-0.847887614,,-1.267147126,0.284566948,1.0,8.889583992,1.0,0.0,1.0,-1.03732397
264,20130044,Italy,Health and Consumers,1,0,0,2013-01-31,,,5/30/13,2013,789,2/25/13,1,0,0.529563301,25,2.7394,4.5243,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,7.113142109,1.0,0.0,1.0,-1.03732397
262,20130041,Italy,Climate Action,1,0,0,2013-01-31,,,9/26/13,2013,789,2/25/13,1,0,0.273977099,25,2.7394,4.5243,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,9.73115593,0.0,0.0,43.0,-1.03732397
263,20130043,Italy,Taxation and Customs Union,1,1,0,2013-01-31,6/20/13,,6/20/13,2013,789,2/25/13,1,0,-0.396936682,25,2.7394,4.5243,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,8.912473274,0.0,0.0,1.0,-1.03732397
56,20122156,Italy,Taxation and Customs Union,1,1,0,2013-02-21,9/25/14,,9/25/14,2013,789,2/25/13,1,1,-0.524729783,4,2.7394,4.5243,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,,,,,-1.03732397
59,20134009,Italy,Home Affairs,1,0,0,2013-02-21,,,3/28/14,2013,789,2/25/13,1,1,-0.20524703,4,2.7394,4.5243,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,9.499571244,0.0,0.0,0.0,-1.03732397
57,20122157,Italy,Taxation and Customs Union,1,1,0,2013-02-21,9/25/14,,9/25/14,2013,789,2/25/13,1,1,-0.524729783,4,2.7394,4.5243,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,,,,,-1.03732397
58,20132032,Italy,Environment,1,0,0,2013-02-21,,,10/17/13,2013,789,2/25/13,1,1,0.305925374,4,2.7394,4.5243,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,8.885302513,0.0,0.0,0.0,-1.03732397
15288,20122210,Italy,Mobility and Transport,1,0,0,2013-03-21,,,3/28/14,2013,1024,3/4/18,0,1,-0.013557378,1809,-7.834,2.6216,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,9.536401457,0.0,0.0,10.0,-1.03732397
15289,20130146,Italy,Environment,1,1,0,2013-03-21,9/26/13,,9/26/13,2013,1024,3/4/18,0,0,-0.492781508,1809,-7.834,2.6216,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,10.55249997,0.0,0.0,14.0,-1.03732397
15290,20130147,Italy,Health and Consumers,1,1,0,2013-03-21,11/20/13,,11/20/13,2013,1024,3/4/18,0,0,-0.173298755,1809,-7.834,2.6216,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,9.229554591,0.0,0.0,40.0,-1.03732397
15293,20130150,Italy,Environment,1,1,0,2013-03-21,11/20/13,,11/20/13,2013,1024,3/4/18,0,0,-0.173298755,1809,-7.834,2.6216,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,9.208638925,0.0,0.0,4.0,-1.03732397
15291,20130148,Italy,Environment,1,1,0,2013-03-21,11/20/13,,11/20/13,2013,1024,3/4/18,0,0,-0.173298755,1809,-7.834,2.6216,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,9.208638925,0.0,0.0,4.0,-1.03732397
15292,20130149,Italy,Environment,1,1,0,2013-03-21,11/20/13,,11/20/13,2013,1024,3/4/18,0,0,-0.173298755,1809,-7.834,2.6216,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,9.208638925,0.0,0.0,4.0,-1.03732397
15240,20134020,Italy,"Communication Networks, Content and Technology",1,1,0,2013-04-25,7/10/14,,7/10/14,2013,1024,3/4/18,0,1,-0.972005637,1774,-7.834,2.6216,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,,,,,-1.03732397
15239,20132027,Italy,Taxation and Customs Union,1,0,0,2013-04-25,,,11/19/15,2013,1024,3/4/18,0,1,-0.844212536,1774,-7.834,2.6216,1.321953782,-1.597402238,,-1.199420898,0.250836343,1.0,,,,,-1.03732397
15169,20130228,Italy,Home Affairs,1,1,0,2013-05-29,11/20/13,,11/20/13,2013,1024,3/4/18,0,0,-0.716419435,1740,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,8.981430226,0.0,0.0,0.0,-1.03732397
15173,20130232,Italy,Environment,1,0,0,2013-05-29,,,11/20/13,2013,1024,3/4/18,0,0,0.497615026,1740,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,7.121252453,1.0,0.0,2.0,-1.03732397
15171,20130230,Italy,Health and Consumers,1,0,0,2013-05-29,,,9/26/13,2013,1024,3/4/18,0,0,0.849046054,1740,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,7.590852124,1.0,0.0,2.0,-1.03732397
15170,20130229,Italy,Environment,1,1,0,2013-05-29,11/20/13,,11/20/13,2013,1024,3/4/18,0,0,0.114235723,1740,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,7.299797367,0.0,0.0,3.0,-1.03732397
15174,20130233,Italy,Enterprise and Industry,1,0,0,2013-05-29,,,12/10/13,2013,1024,3/4/18,0,0,0.273977099,1740,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,9.023890305,1.0,0.0,1.0,-1.03732397
15172,20130231,Italy,Environment,1,0,0,2013-05-29,,,9/26/13,2013,1024,3/4/18,0,0,0.849046054,1740,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,6.008813185,1.0,0.0,1.0,-1.03732397
15168,20132069,Italy,Mobility and Transport,1,0,0,2013-05-30,,,7/10/14,2013,1024,3/4/18,0,1,-0.013557378,1739,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,,,,,-1.03732397
15167,20114163,Italy,Internal Market and Services,1,0,0,2013-05-30,,,11/20/13,2013,1024,3/4/18,0,1,0.593459852,1739,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,,,,,-1.03732397
15166,20112098,Italy,"Employment, Social Affairs and Equal Opportunities",1,1,0,2013-05-30,2/20/14,,2/20/14,2013,1024,3/4/18,0,1,-0.492781508,1739,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,8.752581469,0.0,0.0,0.0,-1.03732397
15128,20132074,Italy,Mobility and Transport,1,1,1,2013-06-20,11/20/13,3/28/14,11/20/13,2013,1024,3/4/18,0,1,-0.269143581,1718,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,,,,,-1.03732397
15131,20134122,Italy,Mobility and Transport,1,0,0,2013-06-20,,,7/10/14,2013,1024,3/4/18,0,1,0.050339172,1718,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,,,,,-1.03732397
15130,20134117,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,2013-06-20,,,11/20/13,2013,1024,3/4/18,0,1,0.721252953,1718,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,9.093918909,0.0,0.0,0.0,-1.03732397
15129,20134115,Italy,Mobility and Transport,1,0,0,2013-06-20,,,12/10/13,2013,1024,3/4/18,0,1,0.433718475,1718,-7.834,2.6216,1.321953782,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,8.246433786,0.0,0.0,0.0,-1.03732397
15060,20130275,Italy,"Employment, Social Affairs and Equal Opportunities",1,1,0,2013-07-24,11/20/13,,11/20/13,2013,1024,3/4/18,0,0,0.082287447,1684,-7.834,2.6216,1.266737,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,7.948385285,0.0,0.0,0.0,-1.03732397
14934,20132122,Italy,Mobility and Transport,1,0,0,2013-09-26,,,2/25/16,2013,1024,3/4/18,0,1,-0.940057362,1620,-7.834,2.6216,1.266737,-1.597402238,0.48171889,-1.199420898,0.250836343,1.0,8.794067065,0.0,0.0,2.0,-1.03732397
